date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:45:55	26775/26775	---M--	200	added ('OK')	image/jpeg	etag:%229ed866dd41c0d7ac2264f4bc17768624%22	https://wieisdemol.assets.avrotros.nl/_processed_/1/9/csm_MolTalk-3%20voor%20web_7b34ea67cf.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/1/9/csm_MolTalk-3%20voor%20web_7b34ea67cf.jpg	(from https://wieisdemol.avrotros.nl/moltalk/item/moltalk-aflevering-4-2/)
18:45:55	75641/75641	---M--	200	added ('OK')	image/jpeg	etag:%229ffd12a61731a517116480dbb912e98e%22	https://wieisdemol.assets.avrotros.nl/_processed_/0/b/csm_moltalk4_ae78bac8dd.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/0/b/csm_moltalk4_ae78bac8dd.jpg	(from https://wieisdemol.avrotros.nl/moltalk/item/moltalk-aflevering-4-2/)
18:45:56	106976/106976	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Feb%202024%2016:18:11%20GMT	https://wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-afvaller-sarah-janneh/	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-afvaller-sarah-janneh/index.html	(from https://wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-afvaller-annick-boer/)
18:45:56	80763/80763	---M--	200	added ('OK')	image/jpeg	etag:%22dc4e76f4a788181e10eb6890c6533b14%22	https://wieisdemol.assets.avrotros.nl/_processed_/2/e/csm_NDM-thumbnail-Sander_6df3729dad.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/2/e/csm_NDM-thumbnail-Sander_6df3729dad.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/niet-de-mol-3-sander-de-kramer/)
18:45:58	196448/196448	---M--	200	added ('OK')	image/png	etag:%2219e1f402d07d04827b2a21e4e288a557%22	https://wieisdemol.assets.avrotros.nl/_processed_/c/b/csm_widm23-dagboek-afvaller3_a4109f747b.png	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/c/b/csm_widm23-dagboek-afvaller3_a4109f747b.png	(from https://wieisdemol.avrotros.nl/afleveringen/item/niet-de-mol-3-sander-de-kramer/)
18:45:58	29250/29250	---M--	200	added ('OK')	image/jpeg	etag:%2206b1c6e3c06972b9d85e510288a5b3c2%22	https://wieisdemol.assets.avrotros.nl/_processed_/2/e/csm_NDM-thumbnail-Froukje_ffdd25f400.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/2/e/csm_NDM-thumbnail-Froukje_ffdd25f400.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/niet-de-mol-3-sander-de-kramer/)
18:45:58	102148/102148	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Feb%202024%2008:42:32%20GMT	https://wieisdemol.avrotros.nl/moltalk/item/moltalk-aflevering-3/	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/moltalk/item/moltalk-aflevering-3/index.html	(from https://wieisdemol.avrotros.nl/moltalk/item/moltalk-aflevering-4-2/)
18:45:59	69257/69257	---M--	200	added ('OK')	image/jpeg	etag:%22259891d6103569a429be9eba9e8854a0%22	https://wieisdemol.assets.avrotros.nl/_processed_/6/3/csm_NDM-thumbnail-finalisten_1862305c49.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/6/3/csm_NDM-thumbnail-finalisten_1862305c49.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/niet-de-mol-8-de-finalisten/)
18:46:00	27438/27438	---M--	200	added ('OK')	image/jpeg	etag:%22702edd12561676dbf030b86f2baeaf59%22	https://wieisdemol.assets.avrotros.nl/_processed_/8/d/csm_WIDM-Finalisten-1280x720_3fec67e6f0.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/8/d/csm_WIDM-Finalisten-1280x720_3fec67e6f0.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/niet-de-mol-8-de-finalisten/)
18:46:01	100722/100722	---MCZ	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2015:48:46%20GMT	https://wieisdemol.avrotros.nl/afleveringen/item/niet-de-mol-2-froukje-de-both/	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/afleveringen/item/niet-de-mol-2-froukje-de-both/index.html	(from https://wieisdemol.avrotros.nl/afleveringen/item/niet-de-mol-3-sander-de-kramer/)
18:46:01	51750/51750	---M--	200	added ('OK')	image/jpeg	etag:%22d8f87c5e810dddafa5ebc57eba532460%22	https://wieisdemol.assets.avrotros.nl/_processed_/5/a/csm_WIDM-seizoen23-kandidaten_84e46b9136.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/5/a/csm_WIDM-seizoen23-kandidaten_84e46b9136.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/niet-de-mol-8-de-finalisten/)
18:46:02	106604/106604	---MCZ	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2017:45:59%20GMT	https://wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-afvaller-sander-de-kramer/	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-afvaller-sander-de-kramer/index.html	(from https://wieisdemol.avrotros.nl/afleveringen/item/niet-de-mol-3-sander-de-kramer/)
18:46:02	75433/75433	---M--	200	added ('OK')	image/jpeg	etag:%22e5a2264ff80436b2219258fd5e923325%22	https://wieisdemol.assets.avrotros.nl/_processed_/2/b/csm_NDM-thumbnail-Sarah_9431e73693.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/2/b/csm_NDM-thumbnail-Sarah_9431e73693.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/niet-de-mol-1-sarah-janneh/)
18:46:03	40798/40798	---M--	200	added ('OK')	image/jpeg	etag:%22a423694919b40dcf3c7f8c18c3e8a6db%22	https://wieisdemol.assets.avrotros.nl/_processed_/e/0/csm_widm23-aflevering2-V2_2163c49c68.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/e/0/csm_widm23-aflevering2-V2_2163c49c68.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/niet-de-mol-1-sarah-janneh/)
18:46:03	96243/96243	---MCZ	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2017:46:02%20GMT	https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-10-pokerface/	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/afleveringen/item/aflevering-10-pokerface/index.html	(from https://wieisdemol.avrotros.nl/afleveringen/item/niet-de-mol-8-de-finalisten/)
18:46:04	24330/24330	---M--	200	added ('OK')	image/jpeg	etag:%22562f2727bdd36db1a59bf19dae1df807%22	https://wieisdemol.assets.avrotros.nl/_processed_/0/c/csm_Podcast-Splinter-voor-web_913b2ab887.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/0/c/csm_Podcast-Splinter-voor-web_913b2ab887.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/niet-de-mol-1-sarah-janneh/)
18:46:06	259732/259732	---M--	200	added ('OK')	image/png	etag:%22300f42fae323f43147fd33fead4e5e13%22	https://wieisdemol.assets.avrotros.nl/_processed_/6/d/csm_widm23-opdracht1-stalenzenuwen_5526686028.png	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/6/d/csm_widm23-opdracht1-stalenzenuwen_5526686028.png	(from https://wieisdemol.avrotros.nl/afleveringen/item/niet-de-mol-1-sarah-janneh/)
18:46:07	107538/107538	---MCZ	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2015:46:53%20GMT	https://wieisdemol.avrotros.nl/afleveringen/item/de-wie-is-de-mol-podcast-seizoen-22/	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/afleveringen/item/de-wie-is-de-mol-podcast-seizoen-22/index.html	(from https://wieisdemol.avrotros.nl/afleveringen/item/niet-de-mol-1-sarah-janneh/)
18:46:08	111780/111780	---MCZ	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2011:41:31%20GMT	https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-2-kunstgreep/	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/afleveringen/item/aflevering-2-kunstgreep/index.html	(from https://wieisdemol.avrotros.nl/afleveringen/item/niet-de-mol-1-sarah-janneh/)
18:46:08	339565/339565	---M--	200	added ('OK')	image/png	etag:%227664bddbf67a10e85477cc44b38b6d41%22	https://wieisdemol.assets.avrotros.nl/_processed_/4/f/csm_widm23-dagboek6_d73cbe0a53.png	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/4/f/csm_widm23-dagboek6_d73cbe0a53.png	(from https://wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-afvaller-anke-de-jong/)
18:46:08	100262/100262	---MCZ	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2017:46:06%20GMT	https://wieisdemol.avrotros.nl/afleveringen/item/opdracht-1-stalen-zenuwen/	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/afleveringen/item/opdracht-1-stalen-zenuwen/index.html	(from https://wieisdemol.avrotros.nl/afleveringen/item/niet-de-mol-1-sarah-janneh/)
18:46:10	36185/36185	---M--	200	added ('OK')	image/jpeg	etag:%22ea479059c0e7663b08aca4fe5763bfdf%22	https://wieisdemol.assets.avrotros.nl/_processed_/d/2/csm_Dagboek-Mol-Website_50b38682a9.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/d/2/csm_Dagboek-Mol-Website_50b38682a9.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-afvaller-anke-de-jong/)
18:46:10	25493/25493	---M--	200	added ('OK')	image/jpeg	etag:%228935ca5cec149d08fdd93add956cb008%22	https://wieisdemol.assets.avrotros.nl/_processed_/3/0/csm_Dagboek-winnaar_website_4fce8112b8.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/3/0/csm_Dagboek-winnaar_website_4fce8112b8.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-afvaller-anke-de-jong/)
18:46:10	120326/120326	---MCZ	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2015:48:54%20GMT	https://wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-mol-jurre-geluk/	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-mol-jurre-geluk/index.html	(from https://wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-afvaller-anke-de-jong/)
18:46:11	110058/110058	---MCZ	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2017:46:10%20GMT	https://wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-winnaar-daniel-verlaan/	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-winnaar-daniel-verlaan/index.html	(from https://wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-afvaller-anke-de-jong/)
18:46:12	33562/33562	---M--	200	added ('OK')	image/jpeg	etag:%223fa016912377dd42d4998db46628eb2f%22	https://wieisdemol.assets.avrotros.nl/_processed_/1/1/csm_Dagboek-verliezend-finalist_website_a71710adff.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/1/1/csm_Dagboek-verliezend-finalist_website_a71710adff.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-afvaller-anke-de-jong/)
18:46:12	36881/36881	---M--	200	added ('OK')	image/jpeg	etag:%2220ffc042500a5cc71f955b80673bc765%22	https://wieisdemol.assets.avrotros.nl/_processed_/c/f/csm_Molcadeau-1280x720_32c2f12807.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/c/f/csm_Molcadeau-1280x720_32c2f12807.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-afvaller-anke-de-jong/)
18:46:12	107890/107890	---MCZ	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2017:46:12%20GMT	https://wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-verliezend-finalist-ranomi-kromowidjojo/	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-verliezend-finalist-ranomi-kromowidjojo/index.html	(from https://wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-afvaller-anke-de-jong/)
18:46:15	74117/74117	---M--	200	added ('OK')	image/jpeg	etag:%22d816ecbfdbbf8ce326abab40deb953d5%22	https://wieisdemol.assets.avrotros.nl/_processed_/d/6/csm_7-TE-Anke-Daniel1280x720_2449387275.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/d/6/csm_7-TE-Anke-Daniel1280x720_2449387275.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/exclusief-reacties-op-de-eliminatie/)
18:46:15	102237/102237	---MCZ	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2017:46:14%20GMT	https://wieisdemol.avrotros.nl/afleveringen/item/exclusief-alleen-maar-vloeken/	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/afleveringen/item/exclusief-alleen-maar-vloeken/index.html	(from https://wieisdemol.avrotros.nl/afleveringen/item/exclusief-reacties-op-de-eliminatie/)
18:46:16	129260/129260	---M--	200	added ('OK')	image/png	etag:%22aee39de152d187a7ac7067af425ff2d2%22	https://wieisdemol.assets.avrotros.nl/_processed_/f/8/csm_widm23-exclusief-alleenmaarvloeken_4b2c331a84.png	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/f/8/csm_widm23-exclusief-alleenmaarvloeken_4b2c331a84.png	(from https://wieisdemol.avrotros.nl/afleveringen/item/exclusief-reacties-op-de-eliminatie/)
18:46:16	31399/31399	---M--	200	added ('OK')	image/jpeg	etag:%227db58ee030b55248f41c4165f3dfff24%22	https://wieisdemol.assets.avrotros.nl/_processed_/b/6/csm_Thumb%20POMS%20EV%20afscheid1_1c421972fb.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/b/6/csm_Thumb%20POMS%20EV%20afscheid1_1c421972fb.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/exclusief-reacties-op-de-eliminatie/)
18:46:16	106675/106675	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Feb%202024%2021:36:15%20GMT	https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-7-inzichtelijk/	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/afleveringen/item/aflevering-7-inzichtelijk/index.html	(from https://wieisdemol.avrotros.nl/afleveringen/item/exclusief-reacties-op-de-eliminatie/)
18:46:16	173032/173032	---M--	200	added ('OK')	image/png	etag:%2226b2802fe082095ad31b3b6f95bcfb4f%22	https://wieisdemol.assets.avrotros.nl/_processed_/1/2/csm_widm23-aflevering7-inzichtelijk_ddbaadbfbb.png	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/1/2/csm_widm23-aflevering7-inzichtelijk_ddbaadbfbb.png	(from https://wieisdemol.avrotros.nl/afleveringen/item/exclusief-reacties-op-de-eliminatie/)
18:46:17	29510/29510	---M--	200	added ('OK')	image/jpeg	etag:%229b020e51f62386c4a57cae6d3a2405d9%22	https://wieisdemol.assets.avrotros.nl/_processed_/6/f/csm_Exclusief-Nabil-afscheid_aec90c0c09.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/6/f/csm_Exclusief-Nabil-afscheid_aec90c0c09.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/exclusief-reacties-op-de-eliminatie/)
18:46:19	55516/55516	---M--	200	added ('OK')	image/jpeg	etag:%223f3882e8f445e67e83cc887b871234f0%22	https://wieisdemol.assets.avrotros.nl/_processed_/9/d/csm_NDM-thumbnail-Nabil_927c7b68f7.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/9/d/csm_NDM-thumbnail-Nabil_927c7b68f7.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/niet-de-mol5-nabil-aoulad-ayad/)
18:46:19	106770/106770	---MCZ	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2017:46:18%20GMT	https://wieisdemol.avrotros.nl/afleveringen/item/exclusief-een-potentiele-mol-minder/	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/afleveringen/item/exclusief-een-potentiele-mol-minder/index.html	(from https://wieisdemol.avrotros.nl/afleveringen/item/exclusief-reacties-op-de-eliminatie/)
18:46:20	213621/213621	---M--	200	added ('OK')	image/png	etag:%22224e10ee0733300c89ab038185585419%22	https://wieisdemol.assets.avrotros.nl/_processed_/5/e/csm_widm23-opdracht3_8d71fd2850.png	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/5/e/csm_widm23-opdracht3_8d71fd2850.png	(from https://wieisdemol.avrotros.nl/afleveringen/item/niet-de-mol5-nabil-aoulad-ayad/)
18:46:20	102079/102079	---MCZ	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2015:49:04%20GMT	https://wieisdemol.avrotros.nl/afleveringen/item/exclusief-mag-nabil-afscheid-nemen/	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/afleveringen/item/exclusief-mag-nabil-afscheid-nemen/index.html	(from https://wieisdemol.avrotros.nl/afleveringen/item/exclusief-reacties-op-de-eliminatie/)
18:46:22	231764/231764	---M--	200	added ('OK')	image/png	etag:%2228a4df46feec92f8e8e353f05f4bb953%22	https://wieisdemol.assets.avrotros.nl/_processed_/1/6/csm_widm23-opdracht1-abvallers_176074bed4.png	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/1/6/csm_widm23-opdracht1-abvallers_176074bed4.png	(from https://wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-afvaller-soy-kroon/)
18:46:22	102716/102716	---MCZ	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2015:49:06%20GMT	https://wieisdemol.avrotros.nl/afleveringen/item/opdracht-3-opkofferen-1/	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/afleveringen/item/opdracht-3-opkofferen-1/index.html	(from https://wieisdemol.avrotros.nl/afleveringen/item/niet-de-mol5-nabil-aoulad-ayad/)
18:46:23	653211/653211	---M--	200	added ('OK')	image/png	etag:%227c501f605a73f5f6db2bd5607235ee5f%22	https://wieisdemol.assets.avrotros.nl/_processed_/6/1/csm_widm23-dagboek7_ea8424e239.png	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/6/1/csm_widm23-dagboek7_ea8424e239.png	(from https://wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-afvaller-soy-kroon/)
18:46:23	18227/18227	---M--	200	added ('OK')	image/jpeg	etag:%223481752d6fb1667dbc9517d906513c8b%22	https://wieisdemol.assets.avrotros.nl/_processed_/a/3/csm_WIDM-Finale-Rik-Soestdijk-1280x720_f02765dfb6.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/a/3/csm_WIDM-Finale-Rik-Soestdijk-1280x720_f02765dfb6.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-afvaller-soy-kroon/)
18:46:24	108065/108065	---MCZ	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2017:46:22%20GMT	https://wieisdemol.avrotros.nl/afleveringen/item/opdracht-1-abvallers/	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/afleveringen/item/opdracht-1-abvallers/index.html	(from https://wieisdemol.avrotros.nl/afleveringen/item/dagboek-van-de-afvaller-soy-kroon/)
18:46:24	334690/334690	---M--	200	added ('OK')	image/png	etag:%22259392935d36d51152bc38d3258d87d0%22	https://wieisdemol.assets.avrotros.nl/_processed_/4/5/csm_widm23-aflevering9_c39c3027f5.png	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/4/5/csm_widm23-aflevering9_c39c3027f5.png	(from https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-9-molafspraak/)
18:46:25	160826/160826	---M--	200	added ('OK')	image/png	etag:%223d7e0dca37c325bd75fb06c965777497%22	https://wieisdemol.assets.avrotros.nl/_processed_/b/8/csm_widm23-opdracht2-vanruilenkomthuilen_4d8a91bce5.png	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/b/8/csm_widm23-opdracht2-vanruilenkomthuilen_4d8a91bce5.png	(from https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-9-molafspraak/)
18:46:25	40070/40070	---M--	200	added ('OK')	image/jpeg	etag:%222e135345ccd37b339a197100dc710a55%22	https://wieisdemol.assets.avrotros.nl/_processed_/c/a/csm_WIDM-23-aflevering-2-exlusief-2_a7849bc403.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/c/a/csm_WIDM-23-aflevering-2-exlusief-2_a7849bc403.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-9-molafspraak/)
18:46:27	276190/276190	---M--	200	added ('OK')	image/png	etag:%22cbfe597dc96ee44f1049304d863f7042%22	https://wieisdemol.assets.avrotros.nl/_processed_/d/5/csm_widm23-opdracht1-stoelendans_2795c317d1.png	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/d/5/csm_widm23-opdracht1-stoelendans_2795c317d1.png	(from https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-9-molafspraak/)
18:46:28	100788/100788	---MCZ	200	added ('OK')	text/html	date:Sat,%2010%20Feb%202024%2020:42:51%20GMT	https://wieisdemol.avrotros.nl/afleveringen/item/opdracht-2-van-ruilen-komt-huilen/	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/afleveringen/item/opdracht-2-van-ruilen-komt-huilen/index.html	(from https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-9-molafspraak/)
18:46:28	208565/208565	---M--	200	added ('OK')	image/png	etag:%22d8c22a689521ef9495c651bdaddad039%22	https://wieisdemol.assets.avrotros.nl/_processed_/d/4/csm_widm23-exclusief-zingenendansen_cddaa1d507.png	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/d/4/csm_widm23-exclusief-zingenendansen_cddaa1d507.png	(from https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-9-molafspraak/)
18:46:30	100259/100259	---MCZ	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2017:46:27%20GMT	https://wieisdemol.avrotros.nl/afleveringen/item/exclusief-de-ketting-van-froukje-1/	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/afleveringen/item/exclusief-de-ketting-van-froukje-1/index.html	(from https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-9-molafspraak/)
18:46:31	101437/101437	---MCZ	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2015:49:15%20GMT	https://wieisdemol.avrotros.nl/afleveringen/item/opdracht-1-stoelendans/	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/afleveringen/item/opdracht-1-stoelendans/index.html	(from https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-9-molafspraak/)
18:46:31	49518/49518	---M--	200	added ('OK')	image/jpeg	etag:%2290c9cf42e158612bdfafe31641a4a306%22	https://wieisdemol.assets.avrotros.nl/_processed_/0/b/csm_5%20_%206%20hele%20groep_1f1ec05605.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/0/b/csm_5%20_%206%20hele%20groep_1f1ec05605.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-9-molafspraak/)
18:46:31	100025/100025	---MCZ	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2011:44:51%20GMT	https://wieisdemol.avrotros.nl/afleveringen/item/exclusief-zingen-en-dansen-tegelijk/	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/afleveringen/item/exclusief-zingen-en-dansen-tegelijk/index.html	(from https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-9-molafspraak/)
18:46:31	63595/63595	---M--	200	added ('OK')	image/jpeg	etag:%22dca8db6a1f13fd2af5accf96b692a8e3%22	https://wieisdemol.assets.avrotros.nl/_processed_/8/2/csm_Moltalk-3-2023_3b92aeab2c.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/8/2/csm_Moltalk-3-2023_3b92aeab2c.jpg	(from https://wieisdemol.avrotros.nl/moltalk/item/moltalk-aflevering-3-1/)
18:46:31	99873/99873	---MCZ	200	added ('OK')	text/html	date:Sun,%2011%20Feb%202024%2015:49:19%20GMT	https://wieisdemol.avrotros.nl/afleveringen/item/exclusief-grootste-angst/	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/afleveringen/item/exclusief-grootste-angst/index.html	(from https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-9-molafspraak/)
18:46:32	15086/15086	------	200	untouched ('')	image/x-icon	date:Sat,%2006%20Jan%202024%2012:29:16%20GMT	https://wieisdemol.avrotros.nl/typo3conf/ext/wieisdemol_resources/Resources/Public/Favicon/favicon.ico	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/typo3conf/ext/wieisdemol_resources/Resources/Public/Favicon/favicon.ico	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	112938/112938	------	200	untouched ('')	image/jpeg	date:Sat,%2006%20Jan%202024%2012:29:16%20GMT	https://wieisdemol.avrotros.nl/typo3conf/ext/wieisdemol_resources/Resources/Public/GFX/widm-default-image.jpg	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/typo3conf/ext/wieisdemol_resources/Resources/Public/GFX/widm-default-image.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	73297/73297	------	200	untouched ('')	text/javascript	date:Sun,%2011%20Feb%202024%2017:40:02%20GMT	https://polyfill.io/v3/polyfill.min.js?flags=gated&features=CustomEvent%2CURL%2CNodeList.prototype.forEach%2CArray.prototype.forEach%2CElement.prototype.before%2CObject.assign%2CString.prototype.startsWith%2CObject.keys%2CArray.prototype.keys%2CMap%2Cfetch	/home/silke/websites/wieisdemol/polyfill.io/v3/polyfill.minc216.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	946/946	------	200	untouched ('')	application/javascript	date:Sun,%2011%20Feb%202024%2008:06:33%20GMT	https://wieisdemol.avrotros.nl/typo3temp/assets/js/301d3defed.js?1707638793	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/typo3temp/assets/js/301d3defeddf39.js	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	136513/136513	------	200	untouched ('OK')	text/css	etag:W/%221031b31465f02825cf8fca23444fea06%22	https://resources.assets.avrotros.nl/wieisdemol/styles/widm.css?v=at-fcf5c1d68a	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/wieisdemol/styles/widm1572.css	(from https://wieisdemol.avrotros.nl/home/)
18:46:32	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Feb%202024%2017:37:27%20GMT	http://cookies.avrotros.nl/	/home/silke/websites/wieisdemol/cookies.avrotros.nl/index.html	(from https://wieisdemol.avrotros.nl/home/)
